longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;<1H OCEAN;INLAND;NEAR BAY;NEAR OCEAN;component_1;component_2;component_3;clusters_3_1;clusters_3_2;clusters_10_1;clusters_10_2;clusters_10_3;clusters_10_4;clusters_10_5;clusters_10_6;clusters_10_7;clusters_10_8;clusters_10_9;median_house_value
-0.6084656084656075;1.174142480211081;-0.6666666666666666;0.2986627043090639;0.16473988439306358;-0.007641921397379912;0.13538461538461538;-0.2687958883994126;0.0;1.0;0.0;0.0;-0.2553885002574301;-1.0436849809432378;0.5141465200232217;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;281500.0
0.3359788359788386;-0.2823218997361479;-1.3333333333333333;2.1696879643387814;1.6213872832369942;2.1790393013100435;1.843076923076923;0.5008565834557024;1.0;0.0;0.0;0.0;3.485192186351725;1.101680950054579;-0.013458605031152444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;241800.0
0.4206349206349214;-0.39313984168865496;-0.5555555555555556;5.514115898959881;7.682080924855492;6.564410480349345;7.667692307692308;-0.683920704845815;1.0;0.0;0.0;0.0;13.056276471840706;-0.25894949636668446;-2.1873211356017737;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;213500.0
-0.1005291005290993;0.22427440633245424;0.0;-0.4852897473997028;-0.5;-0.2794759825327511;-0.49230769230769234;-0.7372736172295643;0.0;1.0;0.0;0.0;-1.488883783888243;-0.55299311332986;-0.5720365016548782;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;191300.0
0.16137566137566117;-0.15039577836411622;-1.0555555555555556;0.39316493313521544;0.815028901734104;0.45414847161572053;0.676923076923077;0.34593734703866835;1.0;0.0;0.0;0.0;0.722251122906999;0.9201763011638295;-0.06288864795989636;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;159200.0
-0.7857142857142851;1.1899736147757254;0.0;-0.2362555720653789;-0.3236994219653179;-0.34388646288209607;-0.40307692307692305;-0.24348996573666185;0.0;1.0;0.0;0.0;-1.2746539633196992;-1.1127729791850391;0.41323910148196247;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140000.0
0.32804232804233036;-0.03430079155672892;0.8888888888888888;-0.6962852897473997;-0.7774566473988439;-0.834061135371179;-0.7353846153846154;0.21025452765540864;0.0;1.0;0.0;0.0;-2.1638252314106463;0.2199521961773617;-0.3054906239124953;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;152500.0
0.2777777777777807;-0.06332453825857574;-1.3888888888888888;2.3301634472511146;2.1242774566473988;2.578602620087336;2.1076923076923078;0.3659569260890847;0.0;1.0;0.0;0.0;4.121136836600543;0.18448801102883583;0.13228915253232684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;155500.0
-0.7037037037037026;0.9366754617414242;-0.6111111111111112;0.7735512630014859;0.4190751445086705;0.8155021834061136;0.4584615384615385;0.4955702398433677;0.0;1.0;0.0;0.0;0.6945381854324394;-0.5745687894591861;0.9092563766916982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;158700.0
-1.0211640211640207;1.6622691292875986;0.6111111111111112;1.0588410104011887;1.4277456647398843;0.6735807860262009;1.5292307692307692;-1.0264072442486538;0.0;1.0;0.0;0.0;1.592747242688326;-2.161328905082088;-0.26958322478758745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;162900.0
0.2936507936507934;-0.044854881266491224;-0.6666666666666666;1.1860326894502229;1.2976878612716762;1.505458515283843;1.1292307692307693;-0.3201908957415565;0.0;1.0;0.0;0.0;2.021196864787253;-0.15593493717674803;-0.5095385782246147;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;147500.0
-0.34126984126983906;0.5514511873350915;-0.2222222222222222;-0.3355126300148588;-0.4797687861271676;-0.3777292576419214;-0.4338461538461538;-0.3494615761135585;0.0;1.0;0.0;0.0;-1.392875029880503;-0.6079025103802943;0.021627478753970864;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;159800.0
0.06613756613756612;-0.06332453825857574;0.1111111111111111;-0.8401188707280832;-0.3930635838150289;0.1168122270742358;-0.35384615384615387;-0.6244003915810084;1.0;0.0;0.0;0.0;-1.351967498409821;0.355815666950011;-1.099651698308067;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;113900.0
0.15608465608465694;-0.1583113456464384;-0.16666666666666666;0.08053491827637445;-0.2630057803468208;0.15938864628820962;-0.12307692307692308;0.782599118942731;1.0;0.0;0.0;0.0;-0.5858533359556757;1.2147318363552506;0.12337831959855765;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;99700.0
0.060846560846561884;-0.08443271767810036;1.0;-0.06448736998514117;-0.12427745664739884;-0.03384279475982533;0.006153846153846154;0.1392315222711699;1.0;0.0;0.0;0.0;-0.772079981543284;0.6661790630271107;-0.6573287862484118;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;132600.0
0.5238095238095247;-0.11873350923482927;0.3888888888888889;-0.20713224368499258;-0.10404624277456648;-0.7794759825327511;-0.4584615384615385;-0.40212922173274607;0.0;1.0;0.0;0.0;-1.3742967784952227;0.0008684588763147335;-0.6590766643354975;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;107500.0
-1.0238095238095208;0.9155672823218997;1.2777777777777777;0.2386329866270431;0.407514450867052;0.048034934497816595;0.39076923076923076;0.07897699461576119;0.0;0.0;1.0;0.0;-0.212824452103335;-0.9370475678261866;0.15142256131169346;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;93800.0
0.021164021164024466;0.007915567282322202;-0.2777777777777778;0.47934621099554237;0.4797687861271676;0.3220524017467249;0.5692307692307692;0.4116250611845327;1.0;0.0;0.0;0.0;0.39932616909392127;0.7832448502190357;-0.060245206258406965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;105500.0
0.37037037037037174;-0.35620052770448596;-0.9444444444444444;-0.3800891530460624;-0.20520231213872833;-0.1703056768558952;-0.12615384615384614;0.30457660303475287;1.0;0.0;0.0;0.0;-0.8840731584716917;1.2004158567371666;-0.19006881937234377;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;108900.0
-0.9999999999999962;1.6965699208443275;0.0;0.4549777117384844;0.41329479768786126;0.2554585152838428;0.5323076923076923;-0.5023250122369065;0.0;1.0;0.0;0.0;0.1699428322256828;-1.7080064111979756;0.3993106187782501;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132000.0
0.06878306878307011;-0.07915567282322014;0.8888888888888888;-0.2338781575037147;-0.05491329479768786;0.2368995633187773;-0.1476923076923077;-1.221806167400881;1.0;0.0;0.0;0.0;-0.8109760874996057;-0.042755868403639485;-1.6845049529556761;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;122300.0
0.16666666666666918;-0.12137203166226938;0.16666666666666666;0.3462109955423477;0.5924855491329479;1.2718340611353711;0.6553846153846153;-0.23590308370044044;1.0;0.0;0.0;0.0;0.8136726282698757;0.5286585886762696;-0.9809742169405898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;115200.0
0.08201058201058259;-0.10554089709762497;0.3333333333333333;-0.7557206537890044;-0.6763005780346821;-0.4388646288209607;-0.6892307692307692;-0.3709985315712188;1.0;0.0;0.0;0.0;-1.8884551297423369;0.5410886408570791;-0.8260825170058028;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;110400.0
-0.965608465608463;1.5277044854881268;-0.4444444444444444;-0.3361069836552749;-0.4190751445086705;-0.4596069868995633;-0.4553846153846154;-0.7109887420460107;0.0;1.0;0.0;0.0;-1.4366925372674784;-1.5715428545142838;0.4045672777028233;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104900.0
0.05555555555555764;-0.044854881266491224;0.4444444444444444;0.12867756315007428;-0.002890173410404624;-0.3482532751091703;0.13538461538461538;2.351272638277043;1.0;0.0;0.0;0.0;-0.557565675766423;1.8438824275271974;1.195321611290104;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;109700.0
0.06613756613756612;-0.10554089709762497;-0.4444444444444444;1.6835066864784547;2.300578034682081;2.2063318777292578;2.32;-0.049804209495839455;1.0;0.0;0.0;0.0;3.689648270399657;0.41840001386135933;-0.7563868683219834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;97200.0
-0.9894179894179878;0.9551451187335088;1.2777777777777777;0.12154531946508172;-0.3092485549132948;-0.42139737991266374;-0.31076923076923074;1.8333578071463532;0.0;0.0;1.0;0.0;-1.1311038314457953;0.08619929816265681;1.594750495642298;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;104500.0
-0.9867724867724837;1.1213720316622693;-0.3888888888888889;-0.8531946508172362;-0.861271676300578;-0.9050218340611353;-0.9538461538461539;0.47486539402838973;0.0;1.0;0.0;0.0;-2.3362202569840957;-0.6905170884275655;1.1310840401761844;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103900.0
0.3306878306878306;-0.284960422163588;-0.7222222222222222;0.021693907875185735;0.07514450867052024;0.287117903930131;-0.018461538461538463;-0.4671806167400881;0.0;0.0;0.0;1.0;-0.32861054119334093;0.3481090514766911;-0.6621461665757656;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;191400.0
0.1031746031746033;-0.12928759894459158;-0.2222222222222222;1.1289747399702823;1.9132947976878614;1.2358078602620088;1.7107692307692308;-0.188228095937347;0.0;0.0;0.0;1.0;2.4101196576040724;0.04145063121630089;-0.6932086495629339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;176000.0
0.11904761904761976;-0.12401055408970948;0.3888888888888889;-0.1399702823179792;-0.3236994219653179;-0.3482532751091703;-0.27076923076923076;1.8423152227116981;1.0;0.0;0.0;0.0;-1.0658495961531782;1.6954464532452753;0.7944764084456634;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;155400.0
-0.9047619047619012;0.9683377308707131;-0.2222222222222222;1.136701337295691;1.0289017341040463;0.7478165938864629;0.9107692307692308;0.35166421928536457;0.0;1.0;0.0;0.0;1.326068177209321;-0.8624635233913924;0.7776267826914389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150000.0
-0.9391534391534381;0.9445910290237465;-0.1111111111111111;2.0032689450222882;0.9393063583815029;1.1430131004366813;1.0984615384615384;2.0510768477728827;0.0;0.0;1.0;0.0;2.0636882417374776;0.22193878060066213;2.105656836114236;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;118800.0
0.04232804232804517;-0.07124010554089794;-0.6111111111111112;4.406835066864785;4.7398843930635834;3.0098253275109172;4.636923076923077;0.6516642192853644;1.0;0.0;0.0;0.0;7.886827750655032;0.4950233919256961;-0.06086269450276564;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;188800.0
0.34126984126984283;-0.33773087071240143;-0.8333333333333334;0.24041604754829124;0.06647398843930635;-0.2554585152838428;0.003076923076923077;1.179368575624082;0.0;0.0;0.0;1.0;-0.39145638071580663;1.2599128417360967;0.6825557292987958;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;184400.0
0.10582010582010729;-0.029023746701846823;0.7222222222222222;0.38246656760772657;0.8034682080924855;1.0338427947598254;0.7384615384615385;-0.3500000000000001;1.0;0.0;0.0;0.0;0.7992883183024272;0.31808529010496017;-1.1502397827913167;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;182300.0
-0.9814814814814795;0.926121372031662;1.2777777777777777;-0.4603268945022288;-0.12716763005780346;-0.08624454148471616;-0.15384615384615385;-0.6112824278022515;0.0;0.0;1.0;0.0;-1.1999726552653442;-1.2288716927179557;-0.4106435527271432;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;142500.0
0.05555555555555764;-0.07651715039577815;0.7777777777777778;0.06567607726597326;0.33236994219653176;0.47270742358078605;0.40615384615384614;-0.29488497307880573;1.0;0.0;0.0;0.0;-0.03391121825906246;0.39291322971081893;-1.0334684052191525;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;137500.0
-0.13227513227513224;0.284960422163588;0.3888888888888889;-0.10193164933135215;-0.06069364161849711;-0.12445414847161572;-0.006153846153846154;-0.7800538423886441;0.0;1.0;0.0;0.0;-0.8030840541299927;-0.7123239407649103;-0.7013330037885872;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;187500.0
-0.28835978835978543;0.5013192612137201;-0.3333333333333333;-1.1331352154531946;-1.1271676300578035;-1.0851528384279476;-1.116923076923077;-0.4900881057268723;0.0;1.0;0.0;0.0;-2.794023262198933;-0.5551357599110897;-0.036018422403101304;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112500.0
0.11904761904761976;-0.10026385224274476;0.3888888888888889;-0.5340267459138187;-0.4508670520231214;-0.3307860262008734;-0.39384615384615385;0.16179637787567308;1.0;0.0;0.0;0.0;-1.450304987174138;0.8005179603366488;-0.4820312224745332;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;171900.0
0.10052910052910305;-0.1319261213720317;0.0;0.9334323922734027;2.5028901734104045;2.975982532751092;2.246153846153846;-0.848923152227117;0.0;0.0;0.0;1.0;3.640131485497826;-0.3931339028028703;-1.7057529542311354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;93800.0
-0.7301587301587276;1.1556728232189963;0.16666666666666666;0.4763744427934621;0.16473988439306358;0.13864628820960698;0.12615384615384614;-0.05435633871757224;0.0;1.0;0.0;0.0;-0.17895108172958732;-1.0350676685646867;0.4695762415454701;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97500.0
-0.6984126984126984;1.3139841688654348;-0.8333333333333334;-0.774145616641902;-0.791907514450867;-0.8875545851528385;-0.8984615384615384;0.08024963289280461;0.0;1.0;0.0;0.0;-2.1909728286847714;-0.848518446191968;0.9613437776943312;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104200.0
0.2989417989418014;-0.07387862796833805;-0.16666666666666666;0.1536404160475483;0.5375722543352601;0.5262008733624454;0.6123076923076923;-0.9583700440528634;0.0;1.0;0.0;0.0;0.3078080827976405;-0.4612710548814793;-1.099971187267378;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;87500.0
-1.0873015873015868;1.0448548812664913;1.1111111111111112;0.6891530460624071;0.4161849710982659;0.2903930131004367;0.38769230769230767;0.4136808614782184;1.0;0.0;0.0;0.0;0.1826723757017484;-0.33535113465273375;0.3513189097354233;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83100.0
0.060846560846561884;-0.142480211081794;0.3888888888888889;0.20832095096582467;0.1069364161849711;-0.05895196506550218;0.13538461538461538;0.5274351443954965;0.0;0.0;0.0;1.0;-0.39344219170419115;0.5771404565921121;-0.04895034097803629;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;87500.0
-0.968253968253967;1.4907651715039578;-1.1111111111111112;-0.48588410104011887;-0.4277456647398844;-0.4334061135371179;-0.4707692307692308;-0.7394762604013705;0.0;1.0;0.0;0.0;-1.4448263969641182;-1.513476207395097;0.5321774582168263;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85300.0
-0.044973544973541654;-0.002638522427440109;-0.16666666666666666;-0.6677563150074294;-0.6127167630057804;-0.4868995633187773;-0.556923076923077;-0.13061674008810562;1.0;0.0;0.0;0.0;-1.7124470321499876;0.589819232017865;-0.4090955377962224;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;80300.0
0.34391534391534684;-0.2928759894459102;-1.3888888888888888;4.686181277860327;4.158959537572255;3.013100436681223;3.873846153846154;0.41740088105726886;1.0;0.0;0.0;0.0;7.459340248731055;0.7931347042639119;0.0180081041978257;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;60000.0
-0.9338624338624302;0.9709762532981532;0.0;-0.25052005943536404;-0.4190751445086705;-0.35917030567685587;-0.38153846153846155;0.7769701419481154;0.0;0.0;1.0;0.0;-1.2897973780442626;-0.34466081952507405;1.1210839444179412;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;75700.0
0.09788359788359906;-0.06596306068601585;0.7222222222222222;-0.7319465081723625;-0.41329479768786126;0.0906113537117904;-0.40615384615384614;-0.3273861967694566;1.0;0.0;0.0;0.0;-1.3957660175698006;0.4839776523150688;-1.044256365450218;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;75000.0
-0.870370370370368;0.8047493403693926;-0.1111111111111111;0.6023774145616642;0.5057803468208093;2.2838427947598254;0.5876923076923077;0.5890602055800294;1.0;0.0;0.0;0.0;1.3705664705243745;0.09097247836850715;0.2713386393733252;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86100.0
-0.9444444444444423;0.9023746701846972;-0.3333333333333333;-0.2523031203566122;0.07514450867052024;-0.36790393013100436;0.09230769230769231;-0.623910915320607;0.0;0.0;1.0;0.0;-0.8334021346671024;-1.1027742909149947;0.11128989432638377;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;76100.0
-0.9365079365079341;0.8232189973614771;-0.3333333333333333;-0.7771173848439822;-0.8005780346820809;-0.8646288209606987;-0.7907692307692308;1.2233235438081251;0.0;0.0;1.0;0.0;-2.1408865717543826;0.03552382751281134;1.5180339965070948;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;73500.0
-0.9100529100529092;0.8126649076517147;0.2222222222222222;-0.31589895988112926;-0.47109826589595377;-0.388646288209607;-0.4492307692307692;1.1140724424865391;1.0;0.0;0.0;0.0;-1.3889111897973214;0.4058164520574616;1.0003384345802884;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;78400.0
0.21693121693121883;-0.16886543535620072;-0.7222222222222222;-0.525111441307578;-0.5578034682080925;-0.8569868995633187;-0.5138461538461538;-0.5545521292217328;1.0;0.0;0.0;0.0;-1.7129283942931712;0.6027457241480962;-0.5969253466298065;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;84400.0
-1.0502645502645496;0.9234828496042219;1.0;0.22734026745913818;0.17052023121387283;0.039301310043668124;0.12615384615384614;0.2963534018600099;0.0;0.0;1.0;0.0;-0.4330744906800568;-0.7755666097165825;0.44695163584915515;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;81300.0
-0.6640211640211614;0.8865435356200528;0.2222222222222222;-0.40148588410104014;-0.5722543352601156;-0.6506550218340611;-0.6307692307692307;-0.038301517376407315;0.0;1.0;0.0;0.0;-1.748352141286744;-0.7820818105170264;0.39928258468309114;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85000.0
-1.0317460317460292;0.9076517150395774;1.0555555555555556;0.3337295690936107;0.43352601156069365;0.6637554585152838;0.39076923076923076;0.2577826725403818;0.0;0.0;1.0;0.0;0.1725626051767074;-0.8122590210692472;0.25530669009094153;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;129200.0
-0.7037037037037026;0.928759894459102;-0.2777777777777778;-0.24695393759286777;-0.2630057803468208;-0.259825327510917;-0.3076923076923077;0.06492902594224176;0.0;1.0;0.0;0.0;-1.1156462818511295;-0.7623499823376424;0.5636616094545573;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82500.0
-0.9841269841269835;1.0686015831134559;0.2777777777777778;-0.038930163447251115;-0.3439306358381503;-0.4203056768558952;-0.4492307692307692;1.167474302496329;0.0;0.0;1.0;0.0;-1.221056894348075;-0.2324558963122696;1.433959130060508;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;95200.0
-1.0238095238095208;0.8759894459102905;0.0;1.3732540861812779;1.153179190751445;0.8187772925764192;1.243076923076923;0.3458394517865883;0.0;0.0;0.0;1.0;1.6848968973014877;-0.6091197762799121;0.6153519297730473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75000.0
0.22222222222222307;-0.21372031662269195;-0.4444444444444444;0.056166419019316495;0.2861271676300578;0.2816593886462882;0.2123076923076923;0.07912383749388147;1.0;0.0;0.0;0.0;-0.09781728758642984;0.8521939985823291;-0.4472257776211889;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;67500.0
-0.9206349206349177;0.9604221635883908;-0.16666666666666666;1.7613670133729569;0.5924855491329479;0.7718340611353712;0.6861538461538461;1.9781938325991189;0.0;0.0;1.0;0.0;1.3902385397606776;0.23257018214010364;2.14456162754827;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;137500.0
0.12433862433862776;-0.09762532981530465;0.3333333333333333;0.06805349182763744;0.08092485549132948;0.42903930131004364;0.043076923076923075;0.29033284385707275;1.0;0.0;0.0;0.0;-0.2848724700080136;0.8269033330859623;-0.4465291203330085;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;177500.0
-0.9259259259259256;0.8812664907651707;0.3333333333333333;-0.8656760772659733;-0.9161849710982659;-0.9137554585152838;-0.8584615384615385;0.18729809104258438;0.0;0.0;1.0;0.0;-2.410772761875646;-0.5850747833300876;0.5948993334312834;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;102100.0
0.3968253968253967;-0.40633245382585736;-1.3333333333333333;0.45438335809806835;1.0115606936416186;0.6135371179039302;1.0615384615384615;-0.8379588839941262;0.0;0.0;0.0;1.0;1.100177222376177;0.15946768417719387;-0.9402092785478963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;108300.0
-0.9338624338624302;0.8918205804749331;-0.05555555555555555;0.09895988112927191;0.5057803468208093;0.0982532751091703;0.5353846153846153;-0.3709985315712188;0.0;0.0;1.0;0.0;-0.01690081178693938;-1.0323732857992582;0.1264929894071353;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112500.0
-0.5370370370370334;0.17941952506596304;0.5;-0.575631500742942;-0.3988439306358382;-0.06331877729257641;-0.36;-0.6129466470876163;0.0;0.0;0.0;1.0;-1.3735837543078375;-0.4075106161175407;-0.6915849676305136;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;131300.0
0.03174603174603294;-0.03166226912928881;0.9444444444444444;-1.22407132243685;-1.23121387283237;-1.25;-1.2523076923076923;-1.416470876162506;1.0;0.0;0.0;0.0;-3.1756508423038787;-0.06559905121987186;-1.5858560196408815;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;162500.0
